latitude,longitude,depth,mag
-37.76,176.37,192,3.9
-38.43,175.97,168,0
-37.51,177.56,126,0
-38.21,176.41,147,0
-38.73,175.83,139,0
-39.71,175.04,119,0
-37.12,176.88,233,0
-40.41,176.21,25,3.9
-38.42,176.09,170,0
-38.52,175.95,159,0
-39.36,175.08,141,0
-37.21,176.95,215,0
-38.53,175.87,179,0
-38.45,175.84,217,0
-39.81,174.68,135,0
-39.33,174.61,211,0
-38.47,176.15,108,0
-38.71,175.43,215,0
-39.65,174.43,171,0
-38.2,176.43,141,0
-38.42,176.08,154,0
-38.73,175.16,224,3.7
-40.07,175.61,40,3.8
-39.94,174.48,125,0
-39.11,174.86,222,0
-37.93,176.16,168,0
-38.55,175.8,146,0
-39.93,174.43,119,0
-38.39,175.99,182,0
-37.07,176.78,238,0
-38.13,176.27,189,0
-39.11,174.78,232,0
-40.03,174.48,25,4.1
-37.53,177.11,137,0
-38.11,176.2,180,0
-38.84,174.11,10,3.8
-39.17,176.12,87,4.1
-37.75,176.97,151,0
-37.99,176.21,253,0
-39.32,174.93,149,4.5
-38.46,176.18,116,0
-38.65,175.79,154,0
-38.44,175.93,155,0
-39.12,175.02,232,0
-40.2,176.63,47,3.9
-38.4,175.91,198,0
-37.9,176.66,159,0
-38.74,175.37,268,3.7
-39.31,175.07,26,3.8
-38.1,177.68,69,4.1
-38.77,175.03,220,0
-38.55,175.74,199,0
-38.65,176.05,131,0
-37.75,176.78,278,0
-39.55,174.82,145,0
-37.88,177.54,48,4.7
-39.65,175.97,45,4.8
-38.7,175.72,169,0
-39.77,176.86,43,4
-37.51,176.68,197,4.5
-38.54,174.18,12,3.7
-38.58,175.97,125,0
-38.29,177.6,57,4
-39.4,174.79,216,0
-38.27,175.92,189,0
-39.53,174.42,192,0
-39.65,176.89,27,3.9
-37.24,176.8,220,0
-38.62,175.88,152,0
-38.55,175.92,166,0
-38.48,175.66,186,0
-38.51,174.36,21,4.3
-37.48,177.58,33,3.9
-37.56,177.45,23,4.3
-38.32,177.2,49,4.1
-38.05,176.17,312,0
-38.13,176.74,172,0
-38.27,176.16,167,0
-37.63,177.17,137,0
-39.66,174.32,122,0
-38.83,174.11,12,3.7
-38.88,174.11,16,3.8
-38.83,174.1,10,3.8
-38.84,174.11,16,4.7
-38.91,175.04,195,4.2
-40.47,176.28,20,4.2
-38.99,175.13,208,0
-37.14,177.06,289,0
-37.27,177.12,229,0
-39.26,177.24,12,3.7
-39.08,175.41,175,0
-38.5,175.8,183,0
-39.93,177.36,36,3.7
-37.97,176.5,153,0
-38.62,175.98,140,0
-37.67,176.47,223,4.1
-37.3,177.44,153,3.9
-38.41,176.12,157,0
-38.34,175.78,163,0
-37.905,176.64,153,0
-39.03,174.77,12,3.8
-38.56,176.35,171,0
-38.77,176.01,166,0
-37.19,176.47,324,0
-37.7,176.16,233,0
-38.39,176.18,128,0
-38.16,177.81,65,4.3
-39.01,175.17,203,0
-37.41,176.65,218,4
-37.975,175.819,300.9,0
-38.35,175.97,180,0
-38.38,176.22,156,0
-38.49,176.04,181,0
-38.01,175.79,147,0
-38.3,176.05,140,0
-38.22,176.28,165,4.3
-38.37,175.57,162,0
-38.81,174.08,8,3.8
-38.15,176.38,153,0
-39.5,174.98,32,4.2
-38.83,174.11,12,4
-38.86,175.52,214,0
-38.05,176.15,181,0
-38.06,176.13,200,0
-37.99,177.5,81,4.8
-37.78,176.9,12,3.7
-37.6,177.17,147,0
-38.85,174.1,12,3.7
-37.95,175.82,254,0
-38.32,176.05,181,0
-37.45,176.61,191,0
-38.47,176.01,190,0
-37.93,177.31,61,4
-39.03,176.33,90,3.8
-37.06,176.82,228,0
-37.36,177.29,161,0
-38.83,174.1,12,3.8
-37.76,176.69,144,0
-38.31,176.2,155,0
-37.76,177.53,57,3.8
-38.44,176,154,0
-38.37,176.09,178,0
-37.46,176.29,292,0
-37.87,176.33,167,0
-38.74,175.86,116,0
-39.11,174.72,203,0
-38.43,176.06,159,0
-38.3,176.43,7,3.9
-39.69,174.23,197,0
-38.12,176.46,150,0
-38.54,175.95,145,0
-38.34,176.11,171,0
-39.64,174.7,37,3.9
-38.04,176.25,179,0
-38.48,175.65,225,0
-38.04,176.12,184,0
-37.89,176.72,141,0
-37.59,177.3,90,4.4
-38.44,176.24,104,0
-38.29,176.21,150,0
-38.85,174.85,185,0
-38.264,176.298,120.7,4.8
